,Flight name,Departure_time,Arrival_time,Price,Source,Destination,Duration,No of stop,Date
7131,Air India,20:30,18:10,8505,Kolkata,Pune,21h 40m,1,2022-01-04
7132,Air India,09:10,18:10,8831,Kolkata,Pune,33h,3,2022-01-04
7133,IndiGo,09:05,14:55,9008,Kolkata,Pune,5h 50m,1,2022-01-04
7134,Air India,07:00,11:30,9201,Kolkata,Pune,28h 30m,3,2022-01-04
7135,Vistara,10:25,08:05,9221,Kolkata,Pune,21h 40m,2,2022-01-04
7136,Vistara,10:25,08:05,9221,Kolkata,Pune,21h 40m,2,2022-01-04
7137,Vistara,10:25,08:05,9221,Kolkata,Pune,21h 40m,2,2022-01-04
7138,Vistara,10:25,08:05,9221,Kolkata,Pune,21h 40m,2,2022-01-04
7139,Vistara,17:35,08:05,9322,Kolkata,Pune,14h 30m,2,2022-01-04
7140,Vistara,17:35,08:05,9322,Kolkata,Pune,14h 30m,2,2022-01-04
7141,Air India,19:00,18:10,9356,Kolkata,Pune,23h 10m,2,2022-01-04
7142,Air India,19:00,18:10,9356,Kolkata,Pune,23h 10m,2,2022-01-04
7143,IndiGo,18:05,01:20,9404,Kolkata,Pune,7h 15m,1,2022-01-04
7144,Vistara,10:25,08:05,9497,Kolkata,Pune,21h 40m,2,2022-01-04
7145,Vistara,10:25,08:05,9497,Kolkata,Pune,21h 40m,2,2022-01-04
7146,Vistara,10:25,16:20,9536,Kolkata,Pune,29h 55m,2,2022-01-04
7147,Vistara,10:25,16:20,9536,Kolkata,Pune,29h 55m,2,2022-01-04
7148,Vistara,10:25,22:55,9536,Kolkata,Pune,36h 30m,2,2022-01-04
7149,Vistara,10:25,22:55,9536,Kolkata,Pune,36h 30m,2,2022-01-04
7150,Air India,14:40,07:00,9634,Kolkata,Pune,16h 20m,2,2022-01-04
7151,Vistara,17:35,16:20,9637,Kolkata,Pune,22h 45m,2,2022-01-04
7152,Vistara,17:35,16:20,9637,Kolkata,Pune,22h 45m,2,2022-01-04
7153,Vistara,17:35,22:55,9637,Kolkata,Pune,29h 20m,2,2022-01-04
7154,Vistara,17:35,22:55,9637,Kolkata,Pune,29h 20m,2,2022-01-04
7155,Vistara,10:25,08:05,9812,Kolkata,Pune,21h 40m,2,2022-01-04
7156,Air India,15:30,11:30,9870,Kolkata,Pune,20h,3,2022-01-04
7157,Vistara,07:10,19:35,10142,Kolkata,Pune,12h 25m,1,2022-01-04
7158,Air India,14:40,18:10,10159,Kolkata,Pune,27h 30m,2,2022-01-04
7159,Air India,14:40,18:10,10159,Kolkata,Pune,27h 30m,2,2022-01-04
7160,Vistara,10:15,16:20,10247,Kolkata,Pune,6h 5m,1,2022-01-04
7161,Vistara,10:15,19:35,10247,Kolkata,Pune,9h 20m,1,2022-01-04
7162,Vistara,10:15,22:55,10247,Kolkata,Pune,12h 40m,1,2022-01-04
7163,Vistara,20:20,19:35,10247,Kolkata,Pune,23h 15m,1,2022-01-04
7164,Air India,10:25,11:30,10290,Kolkata,Pune,25h 5m,3,2022-01-04
7165,Vistara,10:25,08:05,10337,Kolkata,Pune,21h 40m,2,2022-01-04
7166,Vistara,15:20,22:55,10343,Kolkata,Pune,7h 35m,1,2022-01-04
7167,Air India,14:40,18:10,10684,Kolkata,Pune,27h 30m,2,2022-01-04
7168,Vistara,07:10,16:20,10758,Kolkata,Pune,9h 10m,1,2022-01-04
7169,Vistara,07:10,22:55,10758,Kolkata,Pune,15h 45m,1,2022-01-04
7170,Air India,09:40,11:30,11636,Kolkata,Pune,25h 50m,3,2022-01-04
7171,Air India,11:35,07:00,12884,Kolkata,Pune,19h 25m,3,2022-01-04
7172,Vistara,10:25,22:55,14007,Kolkata,Pune,12h 30m,2,2022-01-04
7173,Vistara,10:25,22:55,14007,Kolkata,Pune,12h 30m,2,2022-01-04
7174,Go First,09:30,20:15,14307,Kolkata,Pune,10h 45m,1,2022-01-04
7175,Vistara,10:25,22:55,14343,Kolkata,Pune,12h 30m,2,2022-01-04
7176,Air India,05:40,18:10,35187,Kolkata,Pune,12h 30m,3,2022-01-04
7177,Air Asia,13:55,18:35,5179,Kolkata,Pune,4h 40m,1,2021-12-29
7178,Go First,22:20,00:45,5497,Kolkata,Pune,2h 25m,Non,2021-12-29
7179,SpiceJet,15:15,17:55,5497,Kolkata,Pune,2h 40m,Non,2021-12-29
7180,IndiGo,21:05,01:15,5549,Kolkata,Pune,4h 10m,1,2021-12-29
7181,IndiGo,18:40,00:10,5724,Kolkata,Pune,5h 30m,1,2021-12-29
7182,IndiGo,21:20,04:30,5783,Kolkata,Pune,7h 10m,1,2021-12-29
7183,IndiGo,22:40,04:55,5990,Kolkata,Pune,6h 15m,1,2021-12-29
7184,Go First,16:45,23:25,6082,Kolkata,Pune,6h 40m,1,2021-12-29
7185,Go First,08:30,23:25,6082,Kolkata,Pune,14h 55m,1,2021-12-29
7186,IndiGo,07:15,13:00,6353,Kolkata,Pune,5h 45m,1,2021-12-29
7187,IndiGo,21:20,04:15,6353,Kolkata,Pune,6h 55m,1,2021-12-29
7188,IndiGo,05:25,13:00,6353,Kolkata,Pune,7h 35m,1,2021-12-29
7189,Air Asia,16:15,23:20,6442,Kolkata,Pune,7h 5m,1,2021-12-29
7190,Air Asia,08:45,23:20,6442,Kolkata,Pune,14h 35m,1,2021-12-29
7191,IndiGo,12:50,15:25,6495,Kolkata,Pune,2h 35m,Non,2021-12-29
7192,IndiGo,23:20,05:50,6540,Kolkata,Pune,6h 30m,1,2021-12-29
7193,Go First,06:00,22:00,6623,Kolkata,Pune,16h,1,2021-12-29
7194,IndiGo,18:25,00:30,6668,Kolkata,Pune,6h 5m,1,2021-12-29
7195,Air Asia,08:45,14:25,6750,Kolkata,Pune,5h 40m,1,2021-12-29
7196,IndiGo,19:10,02:15,6773,Kolkata,Pune,7h 5m,1,2021-12-29
7197,IndiGo,17:45,00:05,6799,Kolkata,Pune,6h 20m,1,2021-12-29
7198,Go First,14:20,22:00,6870,Kolkata,Pune,7h 40m,1,2021-12-29
7199,Vistara,20:20,08:05,6870,Kolkata,Pune,11h 45m,1,2021-12-29
7200,IndiGo,16:10,00:30,6972,Kolkata,Pune,8h 20m,1,2021-12-29
7201,IndiGo,04:45,11:40,7009,Kolkata,Pune,6h 55m,1,2021-12-29
7202,IndiGo,18:05,01:20,7094,Kolkata,Pune,7h 15m,1,2021-12-29
7203,IndiGo,21:40,04:20,7097,Kolkata,Pune,6h 40m,1,2021-12-29
7204,IndiGo,20:25,04:20,7097,Kolkata,Pune,7h 55m,1,2021-12-29
7205,IndiGo,06:50,14:55,7422,Kolkata,Pune,8h 5m,1,2021-12-29
7206,Air Asia,07:40,17:20,7490,Kolkata,Pune,9h 40m,1,2021-12-29
7207,Air India,10:25,07:00,7665,Kolkata,Pune,20h 35m,1,2021-12-29
7208,Air India,07:00,07:00,7665,Kolkata,Pune,24h,1,2021-12-29
7209,Air India,10:25,12:05,7665,Kolkata,Pune,25h 40m,2,2021-12-29
7210,Air India,07:00,12:05,7665,Kolkata,Pune,29h 5m,2,2021-12-29
7211,IndiGo,08:45,15:40,7907,Kolkata,Pune,6h 55m,1,2021-12-29
7212,Go First,06:00,18:40,7947,Kolkata,Pune,12h 40m,1,2021-12-29
7213,IndiGo,18:30,23:55,8007,Kolkata,Pune,5h 25m,1,2021-12-29
7214,Go First,16:45,06:50,8027,Kolkata,Pune,14h 5m,1,2021-12-29
7215,Air India,20:30,07:00,8085,Kolkata,Pune,10h 30m,1,2021-12-29
7216,Air India,20:30,12:05,8085,Kolkata,Pune,15h 35m,2,2021-12-29
7217,IndiGo,23:35,06:45,8138,Kolkata,Pune,7h 10m,1,2021-12-29
7218,Go First,16:25,22:20,8353,Kolkata,Pune,5h 55m,1,2021-12-29
7219,Go First,06:00,20:20,8435,Kolkata,Pune,14h 20m,1,2021-12-29
7220,IndiGo,16:10,21:50,8442,Kolkata,Pune,5h 40m,1,2021-12-29
7221,IndiGo,14:25,21:50,8442,Kolkata,Pune,7h 25m,1,2021-12-29
7222,Air India,10:25,18:10,8505,Kolkata,Pune,7h 45m,1,2021-12-29
7223,Air India,07:00,18:10,8505,Kolkata,Pune,11h 10m,1,2021-12-29
7224,Air India,20:30,18:10,8925,Kolkata,Pune,21h 40m,1,2021-12-29
7225,IndiGo,09:05,14:55,9008,Kolkata,Pune,5h 50m,1,2021-12-29
7226,Air India,21:00,18:10,9529,Kolkata,Pune,21h 10m,2,2021-12-29
7227,Air India,11:35,07:00,9681,Kolkata,Pune,19h 25m,4,2021-12-29
7228,IndiGo,18:20,00:20,9692,Kolkata,Pune,6h,1,2021-12-29
7229,Vistara,10:25,08:05,9802,Kolkata,Pune,21h 40m,2,2021-12-29
7230,Vistara,10:25,08:05,9802,Kolkata,Pune,21h 40m,2,2021-12-29
7231,Vistara,17:35,08:05,9902,Kolkata,Pune,14h 30m,2,2021-12-29
7232,Vistara,17:35,08:05,9902,Kolkata,Pune,14h 30m,2,2021-12-29
7233,IndiGo,11:35,18:45,9978,Kolkata,Pune,7h 10m,1,2021-12-29
7234,Vistara,15:20,08:05,9989,Kolkata,Pune,16h 45m,1,2021-12-29
7235,Air India,21:00,18:10,10054,Kolkata,Pune,21h 10m,2,2021-12-29
7236,Vistara,07:10,19:35,10142,Kolkata,Pune,12h 25m,1,2021-12-29
7237,Vistara,20:20,16:20,10247,Kolkata,Pune,20h,1,2021-12-29
7238,Vistara,20:20,19:35,10247,Kolkata,Pune,23h 15m,1,2021-12-29
7239,Vistara,10:15,08:05,10304,Kolkata,Pune,21h 50m,1,2021-12-29
7240,Air India,10:25,12:05,10396,Kolkata,Pune,25h 40m,2,2021-12-29
7241,Air India,07:00,12:05,10396,Kolkata,Pune,29h 5m,2,2021-12-29
7242,Air India,19:00,18:10,10616,Kolkata,Pune,23h 10m,2,2021-12-29
7243,Air India,19:00,18:10,10616,Kolkata,Pune,23h 10m,2,2021-12-29
7244,Air India,10:25,12:05,10711,Kolkata,Pune,25h 40m,2,2021-12-29
7245,Air India,07:00,12:05,10711,Kolkata,Pune,29h 5m,2,2021-12-29
7246,Air India,12:00,07:00,10721,Kolkata,Pune,19h,3,2021-12-29
7247,Vistara,07:10,22:55,10758,Kolkata,Pune,15h 45m,1,2021-12-29
7248,IndiGo,16:30,23:25,10778,Kolkata,Pune,6h 55m,1,2021-12-29
7249,Vistara,10:25,08:05,10852,Kolkata,Pune,21h 40m,2,2021-12-29
7250,Air India,09:40,12:05,10892,Kolkata,Pune,26h 25m,2,2021-12-29
7251,Air India,20:30,12:05,11131,Kolkata,Pune,15h 35m,2,2021-12-29
7252,Vistara,07:10,16:20,11140,Kolkata,Pune,9h 10m,1,2021-12-29
7253,Vistara,15:20,22:55,11675,Kolkata,Pune,7h 35m,1,2021-12-29
7254,Vistara,15:20,16:20,11675,Kolkata,Pune,25h,1,2021-12-29
7255,Air India,10:25,11:30,11708,Kolkata,Pune,25h 5m,3,2021-12-29
7256,Air India,07:00,11:30,11708,Kolkata,Pune,28h 30m,3,2021-12-29
7257,Air India,11:35,07:00,11886,Kolkata,Pune,19h 25m,3,2021-12-29
7258,Vistara,10:15,19:35,12211,Kolkata,Pune,9h 20m,1,2021-12-29
7259,Vistara,10:15,22:55,12211,Kolkata,Pune,12h 40m,1,2021-12-29
7260,Vistara,10:15,16:20,13103,Kolkata,Pune,6h 5m,1,2021-12-29
7261,Air India,10:25,11:30,13703,Kolkata,Pune,25h 5m,3,2021-12-29
7262,Air India,07:00,11:30,13703,Kolkata,Pune,28h 30m,3,2021-12-29
7263,Vistara,20:35,16:20,13716,Kolkata,Pune,19h 45m,2,2021-12-29
7264,Vistara,20:35,16:20,13929,Kolkata,Pune,19h 45m,2,2021-12-29
7265,Vistara,10:25,16:20,13996,Kolkata,Pune,29h 55m,2,2021-12-29
7266,Vistara,10:25,16:20,13996,Kolkata,Pune,29h 55m,2,2021-12-29
7267,Vistara,10:25,19:35,13996,Kolkata,Pune,33h 10m,2,2021-12-29
7268,Vistara,10:25,19:35,13996,Kolkata,Pune,33h 10m,2,2021-12-29
7269,Vistara,10:25,22:55,13996,Kolkata,Pune,36h 30m,2,2021-12-29
7270,Vistara,10:25,22:55,13996,Kolkata,Pune,36h 30m,2,2021-12-29
7271,Vistara,17:35,16:20,14104,Kolkata,Pune,22h 45m,2,2021-12-29
7272,Vistara,17:35,16:20,14104,Kolkata,Pune,22h 45m,2,2021-12-29
7273,Vistara,17:35,19:35,14104,Kolkata,Pune,26h,2,2021-12-29
7274,Vistara,17:35,19:35,14104,Kolkata,Pune,26h,2,2021-12-29
7275,Vistara,17:35,22:55,14104,Kolkata,Pune,29h 20m,2,2021-12-29
7276,Vistara,17:35,22:55,14104,Kolkata,Pune,29h 20m,2,2021-12-29
7277,Go First,08:30,20:15,14307,Kolkata,Pune,11h 45m,1,2021-12-29
7278,Vistara,10:25,22:55,14780,Kolkata,Pune,12h 30m,2,2021-12-29
7279,Vistara,20:35,16:20,14836,Kolkata,Pune,19h 45m,2,2021-12-29
7280,Vistara,10:25,22:55,15116,Kolkata,Pune,12h 30m,2,2021-12-29
7281,Vistara,10:25,22:55,15116,Kolkata,Pune,12h 30m,2,2021-12-29
7282,Vistara,20:35,16:20,15396,Kolkata,Pune,19h 45m,2,2021-12-29
7283,Vistara,20:35,16:20,16119,Kolkata,Pune,19h 45m,2,2021-12-29
7284,Air India,05:40,18:10,38862,Kolkata,Pune,12h 30m,3,2021-12-29
7285,Air Asia,13:55,18:35,5179,Kolkata,Pune,4h 40m,1,2022-01-06
7286,Go First,09:30,18:15,5307,Kolkata,Pune,8h 45m,1,2022-01-06
7287,Go First,16:45,06:50,5307,Kolkata,Pune,14h 5m,1,2022-01-06
7288,IndiGo,21:20,04:15,5357,Kolkata,Pune,6h 55m,1,2022-01-06
7289,IndiGo,11:35,18:45,5357,Kolkata,Pune,7h 10m,1,2022-01-06
7290,IndiGo,23:35,06:45,5357,Kolkata,Pune,7h 10m,1,2022-01-06
7291,IndiGo,19:50,04:15,5357,Kolkata,Pune,8h 25m,1,2022-01-06
7292,Go First,16:45,00:45,5412,Kolkata,Pune,8h,1,2022-01-06
7293,Go First,09:30,00:45,5412,Kolkata,Pune,15h 15m,1,2022-01-06
7294,Go First,22:40,01:05,5497,Kolkata,Pune,2h 25m,Non,2022-01-06
7295,IndiGo,21:05,01:15,5549,Kolkata,Pune,4h 10m,1,2022-01-06
7296,IndiGo,18:40,00:10,5620,Kolkata,Pune,5h 30m,1,2022-01-06
7297,IndiGo,11:25,15:25,5760,Kolkata,Pune,4h,1,2022-01-06
7298,IndiGo,06:50,14:55,5847,Kolkata,Pune,8h 5m,1,2022-01-06
7299,IndiGo,18:25,00:30,5887,Kolkata,Pune,6h 5m,1,2022-01-06
7300,IndiGo,16:10,00:30,5887,Kolkata,Pune,8h 20m,1,2022-01-06
7301,Air Asia,16:15,23:20,5975,Kolkata,Pune,7h 5m,1,2022-01-06
7302,IndiGo,04:45,11:40,5990,Kolkata,Pune,6h 55m,1,2022-01-06
7303,Air Asia,07:40,17:20,6010,Kolkata,Pune,9h 40m,1,2022-01-06
7304,IndiGo,23:20,05:50,6014,Kolkata,Pune,6h 30m,1,2022-01-06
7305,IndiGo,21:40,04:20,6036,Kolkata,Pune,6h 40m,1,2022-01-06
7306,IndiGo,18:05,01:20,6036,Kolkata,Pune,7h 15m,1,2022-01-06
7307,IndiGo,20:25,04:20,6036,Kolkata,Pune,7h 55m,1,2022-01-06
7308,Air India,07:00,12:05,6051,Kolkata,Pune,29h 5m,2,2022-01-06
7309,IndiGo,09:05,14:55,6161,Kolkata,Pune,5h 50m,1,2022-01-06
7310,IndiGo,16:10,21:50,6192,Kolkata,Pune,5h 40m,1,2022-01-06
7311,IndiGo,07:15,13:00,6192,Kolkata,Pune,5h 45m,1,2022-01-06
7312,IndiGo,14:25,21:50,6192,Kolkata,Pune,7h 25m,1,2022-01-06
7313,IndiGo,05:25,13:00,6192,Kolkata,Pune,7h 35m,1,2022-01-06
7314,Vistara,20:20,08:05,6345,Kolkata,Pune,11h 45m,1,2022-01-06
7315,Vistara,10:15,08:05,6345,Kolkata,Pune,21h 50m,1,2022-01-06
7316,IndiGo,16:30,23:25,6445,Kolkata,Pune,6h 55m,1,2022-01-06
7317,Air India,07:00,18:10,6471,Kolkata,Pune,11h 10m,1,2022-01-06
7318,Air India,07:00,07:00,6471,Kolkata,Pune,24h,1,2022-01-06
7319,Vistara,10:15,16:20,6555,Kolkata,Pune,6h 5m,1,2022-01-06
7320,Vistara,10:15,19:35,6555,Kolkata,Pune,9h 20m,1,2022-01-06
7321,Vistara,20:20,16:20,6555,Kolkata,Pune,20h,1,2022-01-06
7322,IndiGo,22:40,04:55,6572,Kolkata,Pune,6h 15m,1,2022-01-06
7323,Vistara,07:10,16:20,6660,Kolkata,Pune,9h 10m,1,2022-01-06
7324,Vistara,07:10,19:35,6660,Kolkata,Pune,12h 25m,1,2022-01-06
7325,IndiGo,19:10,02:15,6668,Kolkata,Pune,7h 5m,1,2022-01-06
7326,IndiGo,08:45,15:40,6704,Kolkata,Pune,6h 55m,1,2022-01-06
7327,Air India,10:25,12:05,6720,Kolkata,Pune,25h 40m,2,2022-01-06
7328,Air Asia,08:45,14:25,6733,Kolkata,Pune,5h 40m,1,2022-01-06
7329,Air Asia,08:45,23:20,6733,Kolkata,Pune,14h 35m,1,2022-01-06
7330,Vistara,10:15,22:55,6870,Kolkata,Pune,12h 40m,1,2022-01-06
7331,Go First,06:00,18:40,6870,Kolkata,Pune,12h 40m,1,2022-01-06
7332,Go First,06:00,20:20,6870,Kolkata,Pune,14h 20m,1,2022-01-06
7333,Go First,06:00,22:00,6870,Kolkata,Pune,16h,1,2022-01-06
7334,Vistara,20:20,19:35,6870,Kolkata,Pune,23h 15m,1,2022-01-06
7335,Vistara,15:20,08:05,6965,Kolkata,Pune,16h 45m,1,2022-01-06
7336,Vistara,07:10,22:55,6975,Kolkata,Pune,15h 45m,1,2022-01-06
7337,Air India,10:25,18:10,7140,Kolkata,Pune,7h 45m,1,2022-01-06
7338,Air India,10:25,07:00,7140,Kolkata,Pune,20h 35m,1,2022-01-06
7339,Air India,15:30,12:05,7140,Kolkata,Pune,20h 35m,2,2022-01-06
7340,Vistara,15:20,16:20,7175,Kolkata,Pune,25h,1,2022-01-06
7341,Go First,14:20,22:00,7228,Kolkata,Pune,7h 40m,1,2022-01-06
7342,Vistara,15:20,22:55,7490,Kolkata,Pune,7h 35m,1,2022-01-06
7343,Air India,15:30,07:00,7560,Kolkata,Pune,15h 30m,1,2022-01-06
7344,Air India,15:30,18:10,7560,Kolkata,Pune,26h 40m,1,2022-01-06
7345,Go First,16:25,22:20,7646,Kolkata,Pune,5h 55m,1,2022-01-06
7346,IndiGo,18:50,02:00,7754,Kolkata,Pune,7h 10m,1,2022-01-06
7347,Air India,13:00,07:00,7784,Kolkata,Pune,18h,2,2022-01-06
7348,IndiGo,17:45,00:05,7835,Kolkata,Pune,6h 20m,1,2022-01-06
7349,Air India,19:00,18:10,7886,Kolkata,Pune,23h 10m,2,2022-01-06
7350,Air India,19:00,18:10,7886,Kolkata,Pune,23h 10m,2,2022-01-06
7351,IndiGo,18:30,23:55,8064,Kolkata,Pune,5h 25m,1,2022-01-06
7352,Air India,07:00,12:05,8782,Kolkata,Pune,29h 5m,2,2022-01-06
7353,Air India,14:40,12:05,8794,Kolkata,Pune,21h 25m,3,2022-01-06
7354,Vistara,10:25,08:05,9011,Kolkata,Pune,21h 40m,2,2022-01-06
7355,Vistara,10:25,08:05,9011,Kolkata,Pune,21h 40m,2,2022-01-06
7356,Air India,13:00,12:05,9021,Kolkata,Pune,23h 5m,3,2022-01-06
7357,Air India,13:00,12:05,9021,Kolkata,Pune,23h 5m,3,2022-01-06
7358,Vistara,17:35,08:05,9112,Kolkata,Pune,14h 30m,2,2022-01-06
7359,Vistara,17:35,08:05,9112,Kolkata,Pune,14h 30m,2,2022-01-06
7360,Air India,14:40,07:00,9214,Kolkata,Pune,16h 20m,2,2022-01-06
7361,Air India,14:40,18:10,9214,Kolkata,Pune,27h 30m,2,2022-01-06
7362,Air India,14:40,18:10,9214,Kolkata,Pune,27h 30m,2,2022-01-06
7363,Vistara,10:25,16:20,9221,Kolkata,Pune,29h 55m,2,2022-01-06
7364,Vistara,10:25,16:20,9221,Kolkata,Pune,29h 55m,2,2022-01-06
7365,Vistara,17:35,16:20,9322,Kolkata,Pune,22h 45m,2,2022-01-06
7366,Vistara,17:35,16:20,9322,Kolkata,Pune,22h 45m,2,2022-01-06
7367,Air India,10:25,12:05,9451,Kolkata,Pune,25h 40m,2,2022-01-06
7368,Air India,07:00,11:30,9516,Kolkata,Pune,28h 30m,3,2022-01-06
7369,Air India,09:40,12:05,9527,Kolkata,Pune,26h 25m,2,2022-01-06
7370,Air India,09:40,12:05,9527,Kolkata,Pune,26h 25m,2,2022-01-06
7371,Vistara,10:25,19:35,9536,Kolkata,Pune,33h 10m,2,2022-01-06
7372,Vistara,10:25,19:35,9536,Kolkata,Pune,33h 10m,2,2022-01-06
7373,Vistara,10:25,22:55,9536,Kolkata,Pune,36h 30m,2,2022-01-06
7374,Vistara,10:25,22:55,9536,Kolkata,Pune,36h 30m,2,2022-01-06
7375,Vistara,17:35,19:35,9637,Kolkata,Pune,26h,2,2022-01-06
7376,Vistara,17:35,19:35,9637,Kolkata,Pune,26h,2,2022-01-06
7377,Vistara,17:35,22:55,9637,Kolkata,Pune,29h 20m,2,2022-01-06
7378,Vistara,17:35,22:55,9637,Kolkata,Pune,29h 20m,2,2022-01-06
7379,Air India,14:40,18:10,9739,Kolkata,Pune,27h 30m,2,2022-01-06
7380,Vistara,10:25,22:55,9812,Kolkata,Pune,12h 30m,2,2022-01-06
7381,Vistara,10:25,22:55,9812,Kolkata,Pune,12h 30m,2,2022-01-06
7382,Air India,15:30,12:05,9871,Kolkata,Pune,20h 35m,2,2022-01-06
7383,Air India,16:55,12:05,9947,Kolkata,Pune,19h 10m,2,2022-01-06
7384,Vistara,10:25,22:55,10127,Kolkata,Pune,12h 30m,2,2022-01-06
7385,Air India,10:25,11:30,10185,Kolkata,Pune,25h 5m,3,2022-01-06
7386,Air India,15:30,11:30,10605,Kolkata,Pune,20h,3,2022-01-06
7387,Air India,20:30,12:05,13934,Kolkata,Pune,15h 35m,2,2022-01-06
7388,Go First,09:30,20:15,14307,Kolkata,Pune,10h 45m,1,2022-01-06
7389,Air India,20:30,07:00,14354,Kolkata,Pune,10h 30m,1,2022-01-06
7390,Air India,20:30,18:10,14354,Kolkata,Pune,21h 40m,1,2022-01-06
7391,Air India,05:40,18:10,34362,Kolkata,Pune,12h 30m,2,2022-01-06
7392,IndiGo,07:00,15:25,6962,Kolkata,Pune,8h 25m,1,2021-12-21
7393,Go First,16:25,22:20,7958,Kolkata,Pune,5h 55m,1,2021-12-21
7394,Go First,16:45,23:25,7958,Kolkata,Pune,6h 40m,1,2021-12-21
7395,Go First,14:20,22:00,7958,Kolkata,Pune,7h 40m,1,2021-12-21
7396,Go First,06:00,18:40,7958,Kolkata,Pune,12h 40m,1,2021-12-21
7397,Go First,16:45,06:50,7958,Kolkata,Pune,14h 5m,1,2021-12-21
7398,Go First,06:00,20:20,7958,Kolkata,Pune,14h 20m,1,2021-12-21
7399,Go First,08:30,23:25,7958,Kolkata,Pune,14h 55m,1,2021-12-21
7400,Go First,06:00,22:00,7958,Kolkata,Pune,16h,1,2021-12-21
7401,IndiGo,18:30,23:55,7959,Kolkata,Pune,5h 25m,1,2021-12-21
7402,IndiGo,18:40,00:10,7959,Kolkata,Pune,5h 30m,1,2021-12-21
7403,IndiGo,16:10,21:50,7959,Kolkata,Pune,5h 40m,1,2021-12-21
7404,IndiGo,07:15,13:00,7959,Kolkata,Pune,5h 45m,1,2021-12-21
7405,IndiGo,09:05,14:55,7959,Kolkata,Pune,5h 50m,1,2021-12-21
7406,IndiGo,18:25,00:30,7959,Kolkata,Pune,6h 5m,1,2021-12-21
7407,IndiGo,22:40,04:55,7959,Kolkata,Pune,6h 15m,1,2021-12-21
7408,IndiGo,17:45,00:05,7959,Kolkata,Pune,6h 20m,1,2021-12-21
7409,IndiGo,23:20,05:50,7959,Kolkata,Pune,6h 30m,1,2021-12-21
7410,IndiGo,21:40,04:20,7959,Kolkata,Pune,6h 40m,1,2021-12-21
7411,IndiGo,21:20,04:15,7959,Kolkata,Pune,6h 55m,1,2021-12-21
7412,IndiGo,04:45,11:40,7959,Kolkata,Pune,6h 55m,1,2021-12-21
7413,IndiGo,08:45,15:40,7959,Kolkata,Pune,6h 55m,1,2021-12-21
7414,IndiGo,19:10,02:15,7959,Kolkata,Pune,7h 5m,1,2021-12-21
7415,IndiGo,23:35,06:45,7959,Kolkata,Pune,7h 10m,1,2021-12-21
7416,IndiGo,18:05,01:20,7959,Kolkata,Pune,7h 15m,1,2021-12-21
7417,IndiGo,14:25,21:50,7959,Kolkata,Pune,7h 25m,1,2021-12-21
7418,IndiGo,05:25,13:00,7959,Kolkata,Pune,7h 35m,1,2021-12-21
7419,IndiGo,20:25,04:20,7959,Kolkata,Pune,7h 55m,1,2021-12-21
7420,IndiGo,06:50,14:55,7959,Kolkata,Pune,8h 5m,1,2021-12-21
7421,IndiGo,16:10,00:30,7959,Kolkata,Pune,8h 20m,1,2021-12-21
7422,Air Asia,13:55,18:35,7960,Kolkata,Pune,4h 40m,1,2021-12-21
7423,IndiGo,11:25,15:25,8012,Kolkata,Pune,4h,1,2021-12-21
7424,IndiGo,21:05,01:15,8012,Kolkata,Pune,4h 10m,1,2021-12-21
7425,IndiGo,18:50,02:00,8379,Kolkata,Pune,7h 10m,1,2021-12-21
7426,Go First,22:20,00:45,8640,Kolkata,Pune,2h 25m,Non,2021-12-21
7427,Vistara,20:20,08:05,10604,Kolkata,Pune,11h 45m,1,2021-12-21
7428,Vistara,10:15,08:05,10604,Kolkata,Pune,21h 50m,1,2021-12-21
7429,Vistara,07:10,08:05,10604,Kolkata,Pune,24h 55m,1,2021-12-21
7430,Air Asia,07:40,17:20,10751,Kolkata,Pune,9h 40m,1,2021-12-21
7431,Vistara,10:15,22:55,11140,Kolkata,Pune,12h 40m,1,2021-12-21
7432,Vistara,07:10,22:55,11140,Kolkata,Pune,15h 45m,1,2021-12-21
7433,Vistara,20:20,22:55,11140,Kolkata,Pune,26h 35m,1,2021-12-21
7434,Air Asia,08:45,14:25,11350,Kolkata,Pune,5h 40m,1,2021-12-21
7435,Air Asia,16:15,23:20,11350,Kolkata,Pune,7h 5m,1,2021-12-21
7436,Air Asia,08:45,23:20,11350,Kolkata,Pune,14h 35m,1,2021-12-21
7437,Vistara,07:10,19:35,11409,Kolkata,Pune,12h 25m,1,2021-12-21
7438,Vistara,20:20,19:35,11488,Kolkata,Pune,23h 15m,1,2021-12-21
7439,Vistara,10:15,16:20,11675,Kolkata,Pune,6h 5m,1,2021-12-21
7440,Vistara,15:20,22:55,11675,Kolkata,Pune,7h 35m,1,2021-12-21
7441,Vistara,07:10,16:20,11675,Kolkata,Pune,9h 10m,1,2021-12-21
7442,Vistara,10:15,19:35,11675,Kolkata,Pune,9h 20m,1,2021-12-21
7443,Vistara,15:20,08:05,11675,Kolkata,Pune,16h 45m,1,2021-12-21
7444,Vistara,15:20,19:35,11675,Kolkata,Pune,28h 15m,1,2021-12-21
7445,IndiGo,16:30,23:25,12353,Kolkata,Pune,6h 55m,1,2021-12-21
7446,Vistara,20:20,16:20,12486,Kolkata,Pune,20h,1,2021-12-21
7447,Air India,07:00,07:00,12894,Kolkata,Pune,24h,1,2021-12-21
7448,Air India,07:00,11:30,13055,Kolkata,Pune,28h 30m,3,2021-12-21
